grain_id,label_id,area
11699,3,96800.000
12577,3,48400.000
12578,3,48400.000
12579,3,48400.000
910,2,21102400.000
1711,2,9922000.000
2953,2,4694800.000
1435,2,12342000.000
9627,3,290400.000
7866,3,580800.000
3992,2,2807200.000
6709,2,919600.000
2876,2,4888400.000
5622,2,1403600.000
8611,3,435600.000
563,2,34460800.000
524,2,36784000.000
2396,2,6582400.000
2335,2,6776000.000
4365,2,2371600.000
3993,2,2807200.000
1291,2,14181200.000
4464,2,2274800.000
5895,2,1258400.000
1217,2,15488000.000
7132,2,774400.000
8357,3,484000.000
3709,2,3194400.000
539,2,35912800.000
6837,2,871200.000
11700,3,96800.000
5042,2,1790800.000
11701,3,96800.000
12580,3,48400.000
11702,3,96800.000
10022,3,242000.000
9628,3,290400.000
12581,3,48400.000
12582,3,48400.000
11703,3,96800.000
11026,3,145200.000
494,2,38962000.000
1395,2,12826000.000
1256,2,14810400.000
1055,2,18004800.000
4728,2,2032800.000
1528,2,11422400.000
57,2,446441600.000
3550,2,3484800.000
5170,2,1694000.000
6710,2,919600.000
4900,2,1887600.000
7462,2,677600.000
8612,3,435600.000
10489,3,193600.000
4322,2,2420000.000
7463,2,677600.000
11704,3,96800.000
10490,3,193600.000
12583,3,48400.000
442,2,43414800.000
1733,2,9776800.000
1893,2,8712000.000
4243,2,2516800.000
3317,2,3920400.000
154,2,136197600.000
5383,2,1548800.000
3299,2,3968800.000
8358,3,484000.000
4366,2,2371600.000
8902,3,387200.000
12584,3,48400.000
12585,3,48400.000
5789,2,1306800.000
10491,3,193600.000
1327,2,13648800.000
3263,2,4017200.000
2087,2,7889200.000
5384,2,1548800.000
4729,2,2032800.000
3520,2,3533200.000
5994,2,1210000.000
9247,3,338800.000
12586,3,48400.000
6980,2,822800.000
12587,3,48400.000
2701,2,5420800.000
2566,2,5856400.000
6838,2,871200.000
5790,2,1306800.000
8613,3,435600.000
1458,2,12100000.000
12588,3,48400.000
2088,2,7889200.000
9248,3,338800.000
3994,2,2807200.000
1015,2,18876000.000
9629,3,290400.000
8903,3,387200.000
8614,3,435600.000
8359,3,484000.000
10492,3,193600.000
8904,3,387200.000
11027,3,145200.000
12589,3,48400.000
546,2,35428800.000
739,2,26474800.000
1061,2,17811200.000
347,2,55321200.000
1429,2,12438800.000
54,1,488259200.000
2347,2,6727600.000
1344,2,13455200.000
5171,2,1694000.000
1274,2,14471600.000
6981,2,822800.000
8360,3,484000.000
4157,2,2613600.000
11028,3,145200.000
10023,3,242000.000
3473,2,3630000.000
4547,2,2178000.000
8109,3,532400.000
7867,3,580800.000
5623,2,1403600.000
12590,3,48400.000
11029,3,145200.000
11705,3,96800.000
2444,2,6292000.000
2015,2,8179600.000
1815,2,9244400.000
4123,2,2662000.000
1734,2,9776800.000
2935,2,4743200.000
6099,2,1161600.000
2286,2,6969600.000
4504,2,2226400.000
4605,2,2129600.000
6562,2,968000.000
11706,3,96800.000
11030,3,145200.000
9249,3,338800.000
9250,3,338800.000
11707,3,96800.000
6100,2,1161600.000
8615,3,435600.000
10493,3,193600.000
969,2,19650400.000
9630,3,290400.000
12591,3,48400.000
11031,3,145200.000
11032,3,145200.000
12592,3,48400.000
11708,3,96800.000
11709,3,96800.000
12593,3,48400.000
11710,3,96800.000
1210,1,15584800.000
544,2,35525600.000
1205,2,15633200.000
1942,2,8518400.000
4367,2,2371600.000
321,2,61080800.000
6437,2,1016400.000
3799,2,3049200.000
1181,1,16020400.000
8110,3,532400.000
8111,3,532400.000
3182,2,4162400.000
10024,3,242000.000
6217,2,1113200.000
6711,2,919600.000
8112,3,532400.000
6101,2,1161600.000
11711,3,96800.000
6563,2,968000.000
7296,2,726000.000
12594,3,48400.000
11033,3,145200.000
3871,2,2952400.000
9251,3,338800.000
8361,3,484000.000
4970,2,1839200.000
1355,2,13261600.000
11034,3,145200.000
11712,3,96800.000
11713,3,96800.000
12595,3,48400.000
12596,3,48400.000
2377,2,6630800.000
3352,2,3823600.000
1856,2,9002400.000
1966,2,8421600.000
3609,2,3388000.000
7133,2,774400.000
4730,2,2032800.000
5385,2,1548800.000
6438,2,1016400.000
1371,2,13116400.000
9252,3,338800.000
2198,2,7453600.000
11035,3,145200.000
11036,3,145200.000
12597,3,48400.000
8616,3,435600.000
9253,3,338800.000
11714,3,96800.000
7868,3,580800.000
6564,2,968000.000
932,2,20473200.000
2160,2,7598800.000
1189,2,15923600.000
137,2,154154000.000
5259,2,1645600.000
5791,2,1306800.000
3774,2,3097600.000
4323,2,2420000.000
4548,2,2178000.000
988,1,19311600.000
10494,3,193600.000
8617,3,435600.000
12598,3,48400.000
12599,3,48400.000
5699,2,1355200.000
4413,2,2323200.000
12600,3,48400.000
12601,3,48400.000
127,2,170416400.000
678,1,28991600.000
2581,2,5808000.000
1463,2,12051600.000
1506,2,11616000.000
2060,2,7986000.000
4971,2,1839200.000
2119,2,7792400.000
2985,2,4598000.000
7666,2,629200.000
1696,2,10067200.000
5386,2,1548800.000
7297,2,726000.000
4901,2,1887600.000
2287,1,6969600.000
8905,3,387200.000
7869,3,580800.000
7667,2,629200.000
6218,2,1113200.000
11715,3,96800.000
10025,3,242000.000
9631,3,290400.000
11716,3,96800.000
12602,3,48400.000
1834,2,9147600.000
491,2,39107200.000
3735,2,3146000.000
3630,2,3339600.000
574,1,33928400.000
1700,2,10018800.000
5172,2,1694000.000
7298,2,726000.000
7464,2,677600.000
269,2,71390000.000
12603,3,48400.000
3092,2,4356000.000
11717,3,96800.000
6565,2,968000.000
9632,3,290400.000
12604,3,48400.000
11718,3,96800.000
4657,2,2081200.000
12605,3,48400.000
12606,3,48400.000
446,2,43076000.000
1692,2,10115600.000
2895,2,4840000.000
2862,2,4936800.000
6219,2,1113200.000
3579,2,3436400.000
3908,2,2904000.000
1807,2,9292800.000
2849,2,4985200.000
7299,2,726000.000
2348,2,6727600.000
6325,2,1064800.000
9633,3,290400.000
9254,3,338800.000
7668,2,629200.000
9634,3,290400.000
11719,3,96800.000
11037,3,145200.000
6712,2,919600.000
8906,3,387200.000
11720,3,96800.000
5173,2,1694000.000
7134,2,774400.000
5387,2,1548800.000
4084,2,2710400.000
11038,3,145200.000
6439,2,1016400.000
12607,3,48400.000
1261,2,14713600.000
11721,3,96800.000
12608,3,48400.000
12609,3,48400.000
12610,3,48400.000
820,2,24103200.000
1002,2,19021200.000
1441,2,12293600.000
1816,2,9244400.000
4606,2,2129600.000
5260,2,1645600.000
1825,2,9196000.000
2877,2,4888400.000
8907,3,387200.000
4832,2,1936000.000
6713,2,919600.000
7669,2,629200.000
7300,2,726000.000
7465,2,677600.000
3951,2,2855600.000
12611,3,48400.000
10495,3,193600.000
10496,3,193600.000
9635,3,290400.000
5460,2,1500400.000
12612,3,48400.000
11039,3,145200.000
12613,3,48400.000
11722,3,96800.000
1149,2,16456000.000
653,2,29911200.000
634,2,30782400.000
1817,2,9244400.000
3139,2,4259200.000
936,2,20376400.000
2504,2,6050000.000
4972,2,1839200.000
4368,2,2371600.000
5547,2,1452000.000
288,2,68776400.000
11723,3,96800.000
10026,3,242000.000
8618,3,435600.000
5174,2,1694000.000
3211,2,4114000.000
5461,2,1500400.000
2915,2,4791600.000
11040,3,145200.000
7870,3,580800.000
7301,2,726000.000
4658,2,2081200.000
5261,2,1645600.000
12614,3,48400.000
1190,2,15923600.000
1078,2,17569200.000
2702,2,5420800.000
6982,2,822800.000
3610,2,3388000.000
2161,2,7598800.000
2477,2,6146800.000
6220,2,1113200.000
6566,2,968000.000
4973,2,1839200.000
3264,2,4017200.000
8908,3,387200.000
7302,2,726000.000
6440,2,1016400.000
8909,3,387200.000
10497,3,193600.000
683,2,28894800.000
7871,3,580800.000
8113,3,532400.000
4607,2,2129600.000
10498,3,193600.000
11724,3,96800.000
2221,2,7356800.000
2478,2,6146800.000
2445,2,6292000.000
5106,2,1742400.000
5043,2,1790800.000
4038,2,2758800.000
3710,2,3194400.000
7466,2,677600.000
6567,2,968000.000
5548,2,1452000.000
11041,3,145200.000
8910,3,387200.000
11725,3,96800.000
9636,3,290400.000
10027,3,242000.000
12615,3,48400.000
11726,3,96800.000
47,1,573830400.000
397,2,48061200.000
883,2,22215600.000
985,2,19408400.000
1349,2,13310000.000
4194,2,2565200.000
5995,2,1210000.000
7467,2,677600.000
8362,3,484000.000
11727,3,96800.000
5896,2,1258400.000
12616,3,48400.000
10028,3,242000.000
12617,3,48400.000
11728,3,96800.000
11042,3,145200.000
7135,2,774400.000
11729,3,96800.000
828,2,24006400.000
1191,2,15923600.000
273,2,71148000.000
1306,2,13890800.000
3112,2,4307600.000
2061,2,7986000.000
2162,2,7598800.000
2916,2,4791600.000
1517,2,11519200.000
8114,3,532400.000
5388,2,1548800.000
3005,2,4549600.000
5549,2,1452000.000
1583,2,10938400.000
7468,2,677600.000
6983,2,822800.000
11730,3,96800.000
8911,3,387200.000
11043,3,145200.000
7303,2,726000.000
1101,2,17230400.000
11731,3,96800.000
3909,2,2904000.000
10499,3,193600.000
7872,3,580800.000
10500,3,193600.000
170,2,120612800.000
1419,2,12632400.000
3183,2,4162400.000
274,2,71099600.000
2917,2,4791600.000
577,2,33783200.000
4280,2,2468400.000
6839,2,871200.000
4833,2,1936000.000
502,2,38574800.000
6441,2,1016400.000
7873,3,580800.000
1886,2,8760400.000
7469,2,677600.000
646,2,30298400.000
1850,2,9050800.000
7874,3,580800.000
1507,2,11616000.000
8363,3,484000.000
6984,2,822800.000
2263,1,7066400.000
455,2,42350000.000
2535,2,5953200.000
3497,2,3581600.000
3995,2,2807200.000
2418,2,6437200.000
1887,2,8760400.000
1135,2,16649600.000
3551,2,3484800.000
3166,2,4210800.000
4834,2,1936000.000
3140,2,4259200.000
6568,2,968000.000
203,2,97622800.000
5700,2,1355200.000
4369,2,2371600.000
5389,2,1548800.000
7136,2,774400.000
5044,2,1790800.000
8364,3,484000.000
11044,3,145200.000
7470,2,677600.000
5792,2,1306800.000
12618,3,48400.000
821,2,24103200.000
1092,2,17375600.000
2651,2,5566000.000
138,2,153718400.000
2878,2,4888400.000
4085,2,2710400.000
2361,2,6679200.000
5390,2,1548800.000
7471,2,677600.000
5793,2,1306800.000
8365,3,484000.000
6840,2,871200.000
10029,3,242000.000
4835,2,1936000.000
7875,3,580800.000
10501,3,193600.000
4124,2,2662000.000
10502,3,193600.000
8115,3,532400.000
7472,2,677600.000
5794,2,1306800.000
12619,3,48400.000
7670,2,629200.000
822,2,24103200.000
1452,2,12148400.000
3071,2,4404400.000
3677,2,3242800.000
5175,2,1694000.000
5176,2,1694000.000
6985,2,822800.000
5462,2,1500400.000
6102,2,1161600.000
11045,3,145200.000
9255,3,338800.000
8366,3,484000.000
11732,3,96800.000
8912,3,387200.000
9256,3,338800.000
6569,2,968000.000
12620,3,48400.000
9257,3,338800.000
12621,3,48400.000
10030,3,242000.000
11733,3,96800.000
8913,3,387200.000
5317,2,1597200.000
12622,3,48400.000
583,2,33444400.000
1222,2,15342800.000
3383,2,3775200.000
8116,3,532400.000
6221,2,1113200.000
6326,2,1064800.000
5897,2,1258400.000
2235,2,7260000.000
6841,2,871200.000
11734,3,96800.000
8914,3,387200.000
11046,3,145200.000
6570,2,968000.000
11047,3,145200.000
8619,3,435600.000
11735,3,96800.000
4608,2,2129600.000
11736,3,96800.000
280,2,70664000.000
473,2,40559200.000
1903,2,8663600.000
2253,2,7163200.000
3736,2,3146000.000
3384,2,3775200.000
4414,2,2323200.000
4158,2,2613600.000
6714,2,919600.000
3631,2,3339600.000
4505,2,2226400.000
1826,2,9196000.000
4609,2,2129600.000
7671,2,629200.000
5898,2,1258400.000
8620,3,435600.000
7137,2,774400.000
8915,3,387200.000
4324,2,2420000.000
5996,2,1210000.000
1591,2,10841600.000
5177,2,1694000.000
3521,2,3533200.000
5701,2,1355200.000
5045,2,1790800.000
5997,2,1210000.000
9258,3,338800.000
6715,2,919600.000
7473,2,677600.000
5899,2,1258400.000
7876,3,580800.000
6842,2,871200.000
10503,3,193600.000
5998,2,1210000.000
12623,3,48400.000
9637,3,290400.000
12624,3,48400.000
7877,3,580800.000
8916,3,387200.000
12625,3,48400.000
11737,3,96800.000
660,2,29669200.000
4195,2,2565200.000
2863,2,4936800.000
5999,2,1210000.000
6103,2,1161600.000
6843,2,871200.000
7878,3,580800.000
9638,3,290400.000
12626,3,48400.000
7474,2,677600.000
8367,3,484000.000
5391,2,1548800.000
10504,3,193600.000
10505,3,193600.000
7879,3,580800.000
8917,3,387200.000
12627,3,48400.000
571,2,34218800.000
1568,2,11083600.000
2652,2,5566000.000
4086,2,2710400.000
1925,2,8566800.000
559,2,34606000.000
4506,2,2226400.000
6104,2,1161600.000
6105,2,1161600.000
4902,2,1887600.000
9259,3,338800.000
9260,3,338800.000
6222,2,1113200.000
3006,2,4549600.000
3711,2,3194400.000
12628,3,48400.000
7138,2,774400.000
11738,3,96800.000
11048,3,145200.000
10506,3,193600.000
8368,3,484000.000
10031,3,242000.000
8918,3,387200.000
162,2,127146800.000
334,2,57644400.000
2554,2,5904800.000
1576,2,10986800.000
3048,2,4452800.000
1751,2,9680000.000
4370,2,2371600.000
5550,2,1452000.000
4196,2,2565200.000
4974,2,1839200.000
3737,2,3146000.000
5392,2,1548800.000
9261,3,338800.000
6223,2,1113200.000
4125,2,2662000.000
5463,2,1500400.000
6442,2,1016400.000
6986,2,822800.000
7880,3,580800.000
4371,2,2371600.000
8369,3,484000.000
12629,3,48400.000
11049,3,145200.000
10507,3,193600.000
1729,2,9825200.000
1335,2,13552000.000
1529,2,11422400.000
3336,2,3872000.000
1651,2,10406000.000
4836,2,1936000.000
2026,2,8131200.000
7881,3,580800.000
3552,2,3484800.000
8621,3,435600.000
8622,3,435600.000
3996,2,2807200.000
2966,2,4646400.000
4087,2,2710400.000
6844,2,871200.000
10032,3,242000.000
12630,3,48400.000
12631,3,48400.000
919,2,20860400.000
659,2,29717600.000
431,2,44334400.000
1677,2,10212400.000
2465,2,6195200.000
1666,2,10309200.000
1851,2,9050800.000
3353,2,3823600.000
4159,2,2613600.000
5318,2,1597200.000
3522,2,3533200.000
2034,2,8082800.000
4787,2,1984400.000
6571,2,968000.000
7672,2,629200.000
6845,2,871200.000
5107,2,1742400.000
7882,3,580800.000
6443,2,1016400.000
7139,2,774400.000
6444,2,1016400.000
4372,2,2371600.000
6716,2,919600.000
4610,2,2129600.000
12632,3,48400.000
6224,2,1113200.000
8623,3,435600.000
11050,3,145200.000
7673,2,629200.000
12633,3,48400.000
10508,3,193600.000
12634,3,48400.000
795,2,24829200.000
889,2,21973600.000
1312,2,13842400.000
4903,2,1887600.000
223,2,86248800.000
2703,2,5420800.000
4659,2,2081200.000
2209,2,7405200.000
6987,2,822800.000
3658,2,3291200.000
5108,2,1742400.000
6445,2,1016400.000
12635,3,48400.000
7475,2,677600.000
4731,2,2032800.000
12636,3,48400.000
6572,2,968000.000
11051,3,145200.000
10033,3,242000.000
11739,3,96800.000
9639,3,290400.000
11740,3,96800.000
10034,3,242000.000
10035,3,242000.000
9262,3,338800.000
2002,2,8228000.000
1678,2,10212400.000
3141,2,4259200.000
3410,2,3726800.000
2594,2,5759600.000
2479,2,6146800.000
5464,2,1500400.000
7883,3,580800.000
2089,2,7889200.000
75,1,313002800.000
12637,3,48400.000
2668,2,5517600.000
5178,2,1694000.000
9640,3,290400.000
9641,3,290400.000
9642,3,290400.000
12638,3,48400.000
1007,2,18972800.000
2072,2,7937600.000
1096,2,17327200.000
2954,2,4694800.000
1384,2,12971200.000
1350,2,13310000.000
4197,2,2565200.000
513,2,37703600.000
9643,3,290400.000
7476,2,677600.000
6446,2,1016400.000
9644,3,290400.000
7140,2,774400.000
2635,2,5614400.000
8624,3,435600.000
7674,2,629200.000
11741,3,96800.000
7675,2,629200.000
5702,2,1355200.000
9263,3,338800.000
10509,3,193600.000
5465,2,1500400.000
12639,3,48400.000
12640,3,48400.000
880,2,22264000.000
