grain_id,label_id,area
"14893","3","48400"
"504","2","45544400"
"3008","2","5662800"
"4661","2","2758800"
"8696","2","677600"
"10057","3","435600"
"10772","3","338800"
"1394","2","15584800"
"568","2","39542800"
"1154","2","18537200"
"6745","2","1306800"
"14894","3","48400"
"11650","3","242000"
"1299","2","16698000"
"1642","2","12874400"
"885","2","24393600"
"12952","3","145200"
"1813","2","11470800"
"2697","2","6630800"
"2256","2","8712000"
"8102","2","822800"
"9456","3","532400"
"10058","3","435600"
"14895","3","48400"
"672","2","32621600"
"1871","2","11083600"
"2517","2","7356800"
"2439","2","7744000"
"3880","2","3823600"
"12953","3","145200"
"9457","3","532400"
"961","2","22457600"
"6050","2","1645600"
"6409","2","1452000"
"11651","3","242000"
"9723","3","484000"
"4527","2","2904000"
"457","2","51013600"
"4662","2","2758800"
"1961","2","10454400"
"7224","2","1113200"
"4663","2","2758800"
"14896","3","48400"
"10773","3","338800"
"13758","3","96800"
"12954","3","145200"
"747","2","28846400"
"2349","2","8179600"
"2785","2","6340400"
"6627","2","1355200"
"6841","2","1258400"
"4178","2","3339600"
"11652","3","242000"
"4978","2","2420000"
"7774","2","919600"
"11197","3","290400"
"14897","3","48400"
"971","2","22264000"
"740","2","29136800"
"3572","2","4307600"
"7775","2","919600"
"9187","2","580800"
"6842","2","1258400"
"3949","2","3726800"
"12955","3","145200"
"11198","3","290400"
"329","2","70422000"
"552","2","40607600"
"2407","2","7889200"
"4573","2","2855600"
"12956","3","145200"
"13759","3","96800"
"284","2","85038800"
"2084","2","9680000"
"6133","2","1597200"
"7506","2","1016400"
"7931","2","871200"
"1273","2","16988400"
"772","2","27781600"
"3573","2","4307600"
"6410","2","1452000"
"5730","2","1839200"
"6503","2","1403600"
"12245","3","193600"
"2073","2","9776800"
"2943","2","5856400"
"2586","2","7018000"
"7629","2","968000"
"12957","3","145200"
"3158","2","5275600"
"9724","3","484000"
"7932","2","871200"
"668","2","33008800"
"1698","2","12390400"
"1936","2","10648000"
"2042","2","9922000"
"1229","2","17520800"
"4136","2","3388000"
"2448","2","7695600"
"1780","2","11712800"
"3751","2","4017200"
"7507","2","1016400"
"11653","3","242000"
"9725","3","484000"
"3626","2","4210800"
"10774","3","338800"
"13760","3","96800"
"13761","3","96800"
"452","2","51642800"
"4179","2","3339600"
"1937","2","10648000"
"10775","3","338800"
"13762","3","96800"
"5889","2","1742400"
"571","2","39349200"
"2630","2","6824400"
"4252","2","3242800"
"3950","2","3726800"
"3627","2","4210800"
"4453","2","3000800"
"11654","3","242000"
"9726","3","484000"
"9458","3","532400"
"13763","3","96800"
"1160","2","18488800"
"262","2","93460400"
